gene_id,mean_disease,mean_control,sd_disease,sd_control,log2FC,test_statistic,pvalue,padj,significant,gene_name,biotype
ABALON,1.756771319933587,1.5459157430191919,0.9589827540471259,0.9324986512952368,0.21085557691439516,0.8793849832887953,0.3895447322541231,0.7488076911675962,False,ABALON,lncRNA
LINC01909,4.070173336563741,4.1729065628245845,0.8772504102211712,0.3837232872529592,-0.10273322626084358,-0.8692247855294472,0.38991672777605935,0.7488587105900862,False,LINC01909,lncRNA
LINC02262,0.008023218302713906,0.0720289648745682,0.0966123420184269,0.296983030281749,-0.06400574657185429,-0.883149293381015,0.38991873502050167,0.7488587105900862,False,LINC02262,lncRNA
HORMAD2-AS1,2.8399889899537096,2.6003781024333437,0.9847273783820686,1.07146803870012,0.23961088752036597,0.879523741296198,0.38993467961654604,0.7488587105900862,False,HORMAD2-AS1,lncRNA
LINC01214,0.7121431160132565,0.9836770406565579,0.8623420132882809,1.2368979609206125,-0.2715339246433014,-0.8803998424380698,0.3903303066169578,0.7493375740393262,False,LINC01214,lncRNA
LINC01476,5.5193544343357,5.128129103911784,1.3811799588239704,1.771837919314017,0.39122533042391616,0.8795969738548894,0.390451227914381,0.7493375740393262,False,LINC01476,lncRNA
SNORD96B,2.4058574927751217,2.21453996518404,0.8266412725554975,0.8528582356231483,0.19131752759108167,0.8778345858782608,0.3906183208383671,0.7493375740393262,False,SNORD96B,snoRNA
MIR548BA,0.04538114331177224,0.12117045640892826,0.24230847007462422,0.3454241031379652,-0.07578931309715603,-0.8796304574806442,0.39072072597042595,0.7493375740393262,False,MIR548BA,miRNA
MIR5087,4.645484630848937,4.477526587945108,0.6748831828714754,0.7542266010830107,0.16795804290382943,0.8778902740581456,0.39089823326716333,0.7493375740393262,False,MIR5087,miRNA
STAG3L3,6.627267439911574,6.721395139581659,0.48746264102033204,0.41066680547710493,-0.09412769967008572,-0.8754954359072803,0.39091130318292255,0.7493375740393262,False,STAG3L3,transcribed_unprocessed_pseudogene
MIR6133,1.0848708935499114,1.2796306574268874,0.9368647609900221,0.8597841814119329,-0.19475976387697602,-0.8750507627699154,0.39157715735068566,0.7503146071353466,False,MIR6133,miRNA
MIR7-3,1.9317084211023006,2.1394334032129168,1.148908093629844,0.8983554677205895,-0.20772498211061619,-0.873314781260916,0.3916637394412429,0.7503146071353466,False,MIR7-3,miRNA
LINC01338,4.544703883791711,4.252148345880108,1.3569154727886967,1.2979516560113642,0.2925555379116034,0.874970949627225,0.39181178257256943,0.7503656876900942,False,LINC01338,lncRNA
LINC00905,0.007577544625711256,0.06532598185229753,0.09124572028552135,0.26934592327420515,-0.05774843722658628,-0.8781163142289639,0.39253885213704565,0.7515252969684783,False,LINC00905,lncRNA
MAGEA8-AS1,2.43796779678442,2.198511171098775,0.9261719710541386,1.0835492486124279,0.23945662568564519,0.8744926966749006,0.3928598781463418,0.751907048514144,False,MAGEA8-AS1,lncRNA
LINC01447,1.7833391148880693,2.0483079129393476,1.2239325380955204,1.1806085417326317,-0.26496879805127826,-0.8720538929068166,0.3934013154458893,0.7527102853873376,False,LINC01447,lncRNA
MIR6778,2.14429858712094,1.8985097330566039,0.9895983157287411,1.1118023259886802,0.24578885406433604,0.8719105176551083,0.3940901888531194,0.7537950332580396,False,MIR6778,miRNA
CD99P1,3.6333655441265544,3.826711045094795,0.7239461225407483,0.879983608169513,-0.19334550096824055,-0.8719727233464669,0.3943242259198876,0.7540093920930234,False,CD99P1,transcribed_unprocessed_pseudogene
LINC00343,3.7617324786748063,3.4638637708443936,1.1420181312433466,1.3542093809439897,0.29786870783041275,0.8713113504334814,0.3945954015215335,0.7540210773280026,False,LINC00343,lncRNA
MIR6801,1.4226304693662175,1.632795301315905,0.8866307674874238,0.9480471286263684,-0.21016483194968738,-0.8704759573837623,0.3946696827837267,0.7540210773280026,False,MIR6801,miRNA
MIR770,6.495413045315878,6.675168637168037,1.1138831599708734,0.7660112590982268,-0.1797555918521585,-0.8661248463456189,0.39474148786116847,0.7540210773280026,False,MIR770,miRNA
MIR7151,2.699385574555225,2.373139676571612,1.4023031277967222,1.4696058912443586,0.3262458979836129,0.8700497940793697,0.39481821858795607,0.7540210773280026,False,MIR7151,miRNA
MIR3129,0.6425714370485719,0.4682906059761863,0.8104913106163938,0.7794219807699488,0.17428083107238557,0.8685261598846836,0.3952698448568486,0.7540288077796966,False,MIR3129,miRNA
MIR1284,2.911055671245853,2.712861963640453,0.8575232444025738,0.8932437131268748,0.1981937076053999,0.8690890633837137,0.3953065397751925,0.7540288077796966,False,MIR1284,miRNA
MIR4295,2.453145544522665,2.2926334154146586,0.7957799366978078,0.7123506055765733,0.16051212910800627,0.8677350510406164,0.3953591366225033,0.7540288077796966,False,MIR4295,miRNA
MIR3907,0.6025207670243459,0.8090945287941156,0.8049356403435729,0.9396997424096488,-0.20657376176976971,-0.8697422877292174,0.39537848216425475,0.7540288077796966,False,MIR3907,miRNA
SMARCA5-AS1,2.529928301470537,2.254937022143274,0.9689753617757112,1.259875987984123,0.2749912793272631,0.8702729927782389,0.39543212468809064,0.7540288077796966,False,SMARCA5-AS1,lncRNA
LINC00919,0.007615712316583875,0.0626692019352117,0.09170532014501809,0.25839173905204055,-0.05505348961862782,-0.8720620179493941,0.39570564570662103,0.7541392027304576,False,LINC00919,lncRNA
IPO5P1,9.42962699244371,9.484985685654484,0.3657156220202906,0.23283845844008075,-0.055358693210774135,-0.8633535346463767,0.39573399767997486,0.7541392027304576,False,IPO5P1,transcribed_processed_pseudogene
IDH2-DT,4.184785307884995,4.022095397466969,0.8783241655773378,0.7141690282882402,0.16268991041802572,0.8656343577018127,0.3959906364344329,0.7541902689169071,False,IDH2-DT,lncRNA
PPP3CB-AS1,4.409988081624232,4.523132041701351,0.6498712873780702,0.4913701759721668,-0.11314396007711913,-0.8648475357375545,0.3960047901818635,0.7541902689169071,False,PPP3CB-AS1,lncRNA
OSBPL10-AS1,0.008012070749104712,0.06532598185229753,0.0964781076973196,0.26934592327420515,-0.05731391110319282,-0.8708272368681932,0.39635353025900755,0.7546219661414181,False,OSBPL10-AS1,lncRNA
HOXB-AS3,0.008475531963478953,0.06881399090954558,0.102058919743809,0.2837273530403499,-0.06033845894606663,-0.8702581899901397,0.39665233664276567,0.7548356941995057,False,HOXB-AS3,lncRNA
CDRT8,0.2888452859249145,0.45880059541186713,0.6308132877238888,0.778281795870757,-0.16995530948695264,-0.8675814357612169,0.39670999198547297,0.7548356941995057,False,CDRT8,lncRNA
SNCA-AS1,2.0058939217305314,1.822770557903232,1.0435151121261885,0.7986469059645963,0.18312336382729932,0.8629676993845568,0.39708642446138953,0.7551086861814992,False,SNCA-AS1,lncRNA
GDNF-AS1,4.370108294833893,4.210502068744357,0.8981068735646488,0.697683565084782,0.15960622608953656,0.8631044933107501,0.3970977578091319,0.7551086861814992,False,GDNF-AS1,lncRNA
MIR4751,4.247631947135109,4.145854046873232,0.6477985263586113,0.4340020100375059,0.10177790026187683,0.8609814471564855,0.3973478742453699,0.7553519552844024,False,MIR4751,miRNA
RBMS3-AS3,2.8366677567733727,3.0495220506679543,0.8258436015103605,0.9736490227270302,-0.21285429389458166,-0.8656059317984004,0.3976194145999318,0.7555401580130712,False,RBMS3-AS3,lncRNA
LINC02263,6.286040283673934,5.898673785619024,1.0637174400021256,1.8053902350591808,0.3873664980549103,0.8671869076760457,0.3976913093132536,0.7555401580130712,False,LINC02263,lncRNA
MIR4311,0.010385961904409326,0.0826900568909154,0.1250635425636787,0.3409398387495776,-0.07230409498650607,-0.8675823495362206,0.39805936505736506,0.7560070644499634,False,MIR4311,miRNA
LINC01982,0.40662694336016225,0.5646340218183672,0.6782356710210135,0.7181158789106692,-0.15800707845820494,-0.8631925317521862,0.3985254872591302,0.7566598778365918,False,LINC01982,lncRNA
LINC00840,2.5869789070763805,2.7880903540556496,1.132556187615883,0.8841718245457731,-0.2011114469792692,-0.8588550762970576,0.39941703120001226,0.7581197687683376,False,LINC00840,lncRNA
MIR7978,6.634115859715957,6.4355060594925035,0.752563979051833,0.914519283545972,0.1986098002234531,0.8618714120557902,0.39971735963820787,0.7582312439237592,False,MIR7978,miRNA
MIR486-1,1.4161926013449695,1.6314762417025837,0.9871342802916563,0.974667061650307,-0.21528364035761416,-0.8604384436175744,0.39972106501901183,0.7582312439237592,False,MIR486-1,miRNA
LINC01609,0.009921444360561702,0.07709949965709315,0.11947001062592914,0.3178893807684676,-0.06717805529653144,-0.8641904656441837,0.39984752281940306,0.7582384619845244,False,LINC01609,lncRNA
LINC02387,0.8291627117265312,0.6441060536767764,0.9149841578576042,0.831610563059116,0.1850566580497548,0.8585978924626375,0.40034088795773803,0.7587589787147173,False,LINC02387,lncRNA
LINC00857,3.0518605327786075,2.814223815189669,0.8377401299889775,1.101149144856436,0.23763671758893867,0.8610629637114555,0.40038377956880045,0.7587589787147173,False,LINC00857,lncRNA
SNORD65,3.1300639258936505,2.935620752438363,0.587005994948699,0.9085127517163544,0.1944431734552876,0.8616083075860712,0.40049022121419,0.7587589787147173,False,SNORD65,snoRNA
HOXA-AS3,0.01859680219280268,0.13943474634717895,0.15801695947818112,0.5749041870706251,-0.12083794415437626,-0.862814557519091,0.4007682577297236,0.7590531155898135,False,HOXA-AS3,lncRNA
LINC01704,0.009202157750064973,0.07035898375754678,0.11080865287637388,0.29009752174348274,-0.061156826007481804,-0.8618711447535565,0.4010732120899395,0.7593980389402775,False,LINC01704,lncRNA
FAM230A,0.25501121485288103,0.3984551595522485,0.5783439598828448,0.6598167608310056,-0.14344394469936744,-0.858529157592318,0.4013045223692029,0.7594055213405805,False,FAM230A,lncRNA
LINC02123,2.114694130903595,1.8511005129359828,1.0290300977385862,1.2156089254089277,0.2635936179676124,0.8587131568859689,0.40132284668710394,0.7594055213405805,False,LINC02123,lncRNA
ACOXL-AS1,3.9917482820270287,4.095950861570561,0.7107483188197024,0.4415209828986912,-0.10420257954353218,-0.8522038964132701,0.4016184651032737,0.7595711381379173,False,ACOXL-AS1,lncRNA
LINC00606,1.8436883704356593,2.0609860800980355,0.930874971050557,0.995104420398421,-0.21729770966237627,-0.8574384195150357,0.4016561065307104,0.7595711381379173,False,LINC00606,lncRNA
RGPD4-AS1,0.008629182044832337,0.0651423466428055,0.10390911173046491,0.2685887759088871,-0.056513164597973155,-0.8600207037754273,0.4020528461574395,0.7597583352272463,False,RGPD4-AS1,lncRNA
LINC00635,0.7211280471623903,0.9460334642147515,0.8347300986591892,1.0430804436222398,-0.22490541705236122,-0.8574044268547059,0.402203589743269,0.7597583352272463,False,LINC00635,lncRNA
OR7E37P,0.10173745445025667,0.19640783525089106,0.36743878636135974,0.43771340001952735,-0.09467038080063439,-0.8570600507923563,0.40224003458847546,0.7597583352272463,False,OR7E37P,unprocessed_pseudogene
ELF3-AS1,0.009343538140500884,0.07035898375754678,0.11251109821939448,0.29009752174348274,-0.06101544561704589,-0.8596548962648592,0.4022466889677737,0.7597583352272463,False,ELF3-AS1,lncRNA
MIR148A,0.008673806911699859,0.0651423466428055,0.10444646628541616,0.2685887759088871,-0.05646853973110563,-0.8592647763709393,0.40245348130498815,0.7599167444799746,False,MIR148A,miRNA
MIR548N,5.627511056783933,5.540493484852911,0.46126488814581135,0.38945021257384554,0.087017571931022,0.853720972774925,0.4026152946093101,0.7599553038352154,False,MIR548N,miRNA
RPL23AP87,4.8723866866917245,5.036876038081431,0.8122854281974051,0.7436009469933009,-0.16448935138970633,-0.8542576904418798,0.4027197630805832,0.7599553038352154,False,RPL23AP87,transcribed_processed_pseudogene
LINC01532,4.509924836310097,4.260560106709051,1.2896723005400144,1.1215336619191236,0.24936472960104616,0.853003060569525,0.4031531469535049,0.7605409687111893,False,LINC01532,lncRNA
PCAT1,2.1123828574091594,2.3255409314747104,0.9861252257623868,0.9724264419790251,-0.21315807406555098,-0.8537887119314213,0.40330358906628716,0.7605926746820584,False,PCAT1,lncRNA
LINC02346,3.534588333804135,3.3235124258657596,1.0452417503604654,0.9565758008140702,0.21107590793837527,0.8521077757659176,0.403883277711812,0.7612241047244596,False,LINC02346,lncRNA
LINC01515,3.7933061757391475,3.5013273521873285,1.3906122332799826,1.3295091403656156,0.29197882355181903,0.8524694126833353,0.4038846754280536,0.7612241047244596,False,LINC01515,lncRNA
MIR181A2HG,2.8820969048051763,2.6186681289169518,1.0706726111845744,1.2189294600290486,0.26342877588822455,0.8533064666263175,0.40411444859988177,0.7612477995625896,False,MIR181A2HG,lncRNA
EVX1-AS,0.009571215705678692,0.07035898375754678,0.1152526991539522,0.29009752174348274,-0.060787768051868085,-0.856081283997708,0.4041435260699481,0.7612477995625896,False,EVX1-AS,lncRNA
PRKXP1,7.476966278777229,7.735758728811135,0.7624641486622992,1.2269318636040951,-0.25879245003390583,-0.850628429415287,0.40647893666944046,0.7649637442719908,False,PRKXP1,processed_pseudogene
LINC02291,0.010666291083119983,0.07616614682234944,0.1284391528823182,0.3140410684448497,-0.06549985573922947,-0.8516498445795834,0.406503674537933,0.7649637442719908,False,LINC02291,lncRNA
LINC02028,3.7000479589082715,3.8599929915529874,0.9435677984797903,0.7103766220130702,-0.15994503264471582,-0.8450460935409253,0.4067183172777675,0.7649637442719908,False,LINC02028,lncRNA
GRM5-AS1,1.3937820052147778,1.1742221084373607,0.9934491121280193,1.012254419617492,0.21955989677741705,0.847724452434408,0.4067279515974068,0.7649637442719908,False,GRM5-AS1,lncRNA
UBOX5-AS1,0.15923992781195054,0.26776893252755574,0.4662913144577712,0.5028762475433103,-0.1085290047156052,-0.8481142529258927,0.4067350092885852,0.7649637442719908,False,UBOX5-AS1,lncRNA
LINC00410,0.06367303010657452,0.43316560796294046,0.30093134912199454,1.785987555016094,-0.3694925778563659,-0.8515892289091356,0.40692588188760914,0.7650899640599756,False,LINC00410,lncRNA
MIR6730,1.8386279906145957,1.6773420704027886,0.8486436583652026,0.7308169967048502,0.1612859202118071,0.8455522329818063,0.4071580345512722,0.7652936970495484,False,MIR6730,miRNA
MFSD13B,0.3318159167431264,0.47742353984969377,0.623771380145971,0.676118721654487,-0.14560762310656739,-0.8467023787895289,0.40752117851683667,0.7657434424289009,False,MFSD13B,transcribed_unitary_pseudogene
SMCR2,1.0198959670917147,1.1997416360686952,0.8424587532238509,0.8284532207936757,-0.1798456689769805,-0.8452931743268135,0.4079059777029116,0.7659651148650819,False,SMCR2,lncRNA
DDX11L1,0.17305880656266961,0.28764041286308495,0.45824240681545214,0.5357236240178631,-0.11458160630041533,-0.8463061532486494,0.4079993569678457,0.7659651148650819,False,DDX11L1,transcribed_unprocessed_pseudogene
LINC00934,2.261790292667792,2.4049887189206687,0.8834039101282792,0.6324833235491124,-0.1431984262528765,-0.842146055210046,0.40801455046265056,0.7659651148650819,False,LINC00934,lncRNA
LINC00906,2.6768020643692023,2.383133658689429,1.2373047108858188,1.3676185313870404,0.29366840567977315,0.8457046955436696,0.4081347603308929,0.7659651148650819,False,LINC00906,lncRNA
MIR4672,1.1785228053998986,1.3925730170228288,0.9899969019099787,0.9883960333682578,-0.21405021162293014,-0.8446207766368885,0.4083354403409114,0.7659653402305131,False,MIR4672,miRNA
LINC00524,1.5919777055625501,1.342450797848965,1.1063953211813495,1.1572993420169868,0.2495269077135851,0.8448741766441588,0.40838268544156764,0.7659653402305131,False,LINC00524,lncRNA
LINC01566,0.07567240498838793,0.1957945220237247,0.32221624011106775,0.5741599912364158,-0.12012211703533676,-0.8471123776852386,0.4085648576074582,0.7660745980373996,False,LINC01566,lncRNA
MIR548P,0.553359275843302,0.4048026687244517,0.7921307252253429,0.6744687185986186,0.14855660711885033,0.8425676348168624,0.4087328295631002,0.7661571717280429,False,MIR548P,miRNA
LINC01723,0.17804937048039796,0.33620089393176994,0.47469451962996423,0.7537999497052276,-0.15815152345137198,-0.8456163271927318,0.40916883624615175,0.7664637943529671,False,LINC01723,lncRNA
MED15P9,0.009947899830033616,0.06881399090954558,0.1197885766637016,0.2837273530403499,-0.05886609107951197,-0.8466369699428747,0.4091841622860526,0.7664637943529671,False,MED15P9,transcribed_unprocessed_pseudogene
SNHG19,5.279684494467259,5.397674326938749,0.5598310351782589,0.5445717387583001,-0.11798983247149053,-0.8426541695851172,0.40930038650966316,0.7664637943529671,False,SNHG19,lncRNA
LINC01791,0.014213493716593266,0.0956153061339321,0.12107486397572989,0.3942320066159702,-0.08140181241733883,-0.8466785805095167,0.40939234049716877,0.7664637943529671,False,LINC01791,lncRNA
EGFR-AS1,0.41628725928458543,0.27246293203993743,0.7398541013913067,0.657762677777334,0.143824327244648,0.841305764870846,0.40963390387331466,0.7665325792758919,False,EGFR-AS1,lncRNA
LINC01521,8.335826337227347,8.44210395606489,0.5940187122476205,0.4803861621701168,-0.10627761883754339,-0.8399815103091385,0.40988559010089787,0.7665325792758919,False,LINC01521,lncRNA
MIR3973,1.6270202476877942,1.8286319061997038,0.9629103729358124,0.9313938783927262,-0.20161165851190965,-0.8413382342290101,0.4099958462052474,0.7665325792758919,False,MIR3973,miRNA
MIR376C,1.2091788335052405,1.4152395012795076,1.0011026499425146,0.9501522956329146,-0.20606066777426713,-0.8411198140173208,0.4100335154560064,0.7665325792758919,False,MIR376C,miRNA
MIR383,2.6818363768379077,2.8252859149553835,0.8604601814840657,0.640568600056828,-0.14344953811747585,-0.8388560846025025,0.41004905203257436,0.7665325792758919,False,MIR383,miRNA
MIR578,4.320064090179372,4.424097303146657,0.6359440595931374,0.46317773800707535,-0.10403321296728496,-0.8380851515221243,0.4103470076385073,0.7668576787246832,False,MIR578,miRNA
PCCA-AS1,0.293051123849653,0.423371385376287,0.5917038061946555,0.6066181945859822,-0.130320261526634,-0.8401503477166982,0.4108843072020357,0.7672548065203765,False,PCCA-AS1,lncRNA
BMS1P22,2.9063358299556072,2.6859461213057227,0.9274661340517036,1.0335122326986308,0.2203897086498845,0.8404442778930159,0.41103319331443977,0.7672548065203765,False,BMS1P22,transcribed_unprocessed_pseudogene
MIR6768,0.17918898449614,0.2988697899060046,0.4357397778628906,0.56727608195507,-0.11968080540986459,-0.8412598907818724,0.4110724091170165,0.7672548065203765,False,MIR6768,miRNA
MIR3620,3.1726931957673266,3.291397126439899,0.7165021385176886,0.5309606731029058,-0.11870393067257234,-0.8367734724320895,0.41116919834180077,0.7672548065203765,False,MIR3620,miRNA
GAS5,8.837101443177945,8.725020976451567,0.5077717935757032,0.5222002108388515,0.11208046672637728,0.8396324712468619,0.41118006696894327,0.7672548065203765,False,GAS5,lncRNA
LINC01802,0.2568313354979437,0.15747921060992584,0.5986179008371534,0.4451813031911923,0.09935212488801784,0.8358261669941438,0.41171156834632183,0.7676460631790308,False,LINC01802,lncRNA
LINC02439,0.081397644445611,0.19717308679397866,0.32121995696476696,0.5568858199778091,-0.11577544234836766,-0.8409405705982445,0.41187416586933656,0.7676460631790308,False,LINC02439,lncRNA
LINC01551,8.589389698350113,8.38547715447055,0.6234608092699415,0.9773528101225271,0.2039125438795626,0.840420789002465,0.4119709983463061,0.7676460631790308,False,LINC01551,lncRNA
SNORD19,2.776075936782949,2.9766123616509255,0.6492322719758582,0.9588408831384939,-0.2005364248679764,-0.8400442198175972,0.41204974170262865,0.7676460631790308,False,SNORD19,snoRNA
MIR5691,0.37230918827104925,0.5343980890335526,0.6516117280492124,0.7648344334724135,-0.16208890076250332,-0.8388332720181462,0.4120890411247252,0.7676460631790308,False,MIR5691,miRNA
LINC00575,2.302994152278092,2.5242068219931024,0.8219543511237574,1.049845282256227,-0.22121266971501052,-0.8391485222017331,0.4121724332035436,0.7676460631790308,False,LINC00575,lncRNA
FAM157C,3.3790013314336327,3.705223952218873,1.1406808898905008,1.5543418943859202,-0.3262226207852401,-0.8392597736750959,0.4122857277124715,0.7676460631790308,False,FAM157C,lncRNA
UNC5B-AS1,2.43954108445392,2.1868573894506054,1.0822774516261626,1.1869279508085058,0.25268369500331467,0.8378751032854251,0.4123831407016437,0.7676460631790308,False,UNC5B-AS1,lncRNA
CACNA2D3-AS1,0.169741993372705,0.2801194051976352,0.44718665066922114,0.5214189587190363,-0.11037741182493016,-0.8374442369864229,0.4128281802556154,0.7681605329114913,False,CACNA2D3-AS1,lncRNA
LINC01999,0.07022307310092177,0.17178145295628153,0.30179035308060487,0.4884312005173631,-0.10155837985535976,-0.8387425397390147,0.4129497674443192,0.7681605329114913,False,LINC01999,lncRNA
MIR3618,3.5914994961613025,3.4765898220457467,0.5319775610014337,0.5365755926284095,0.11490967411555575,0.8361146698266433,0.4130322891293752,0.7681605329114913,False,MIR3618,miRNA
MIR1257,0.5542362610717202,0.7650298948605603,0.7443525626693887,1.0058945738247815,-0.21079363378884008,-0.837563819494902,0.4131919372893861,0.7681670405142881,False,MIR1257,miRNA
MIR1208,1.7862261903181418,1.5662261794307062,1.025500329081639,1.027181529460007,0.2200000108874356,0.8356049401387944,0.4132843055241867,0.7681670405142881,False,MIR1208,miRNA
FLJ20021,6.462030441328667,6.381089657645118,0.5944646019395716,0.34703306063630446,0.08094078368354918,0.8295015204952153,0.4137082149063608,0.7684046048048075,False,FLJ20021,lncRNA
LINC02433,3.63089690412568,3.367397281865167,1.0361703892429497,1.2501449360443382,0.2634996222605128,0.8360326924869214,0.4137102102469652,0.7684046048048075,False,LINC02433,lncRNA
GOLGA2P10,5.889423704960506,6.036580498060524,0.606833162720955,0.6957539378549406,-0.1471567931000184,-0.8355984131118976,0.4137850096077652,0.7684046048048075,False,GOLGA2P10,transcribed_unprocessed_pseudogene
MIR30B,0.8331326583115263,0.677710491148856,0.8655755662236324,0.710473087985407,0.15542216716267032,0.8324387783063619,0.4141152508621164,0.7684295330609685,False,MIR30B,miRNA
SNORD115-44,3.159457497484701,3.3097137617630317,0.8940996304029399,0.6792227863918631,-0.1502562642783305,-0.8315415373563714,0.41419745564281374,0.7684295330609685,False,SNORD115-44,snoRNA
MIR410,0.9250162335998946,1.1317946637821075,0.8947672332329691,0.9747252192868919,-0.20677843018221287,-0.8344284029091341,0.4142508200887215,0.7684295330609685,False,MIR410,miRNA
MIR4763,1.71220649139669,1.9281230238910663,0.8959863352203162,1.0215578055603425,-0.21591653249437637,-0.8346345115994729,0.4142956379314474,0.7684295330609685,False,MIR4763,miRNA
SACS-AS1,0.06626124162021726,0.15978955654800853,0.28001208712108916,0.45138230777747845,-0.09352831492779126,-0.8356808874756353,0.4146167555515381,0.7687280927941949,False,SACS-AS1,lncRNA
MIR6821,1.9667453777847135,2.1495241456747674,0.9246011284749939,0.8482687847011234,-0.18277876789005387,-0.8323373885698164,0.4147079738836974,0.7687280927941949,False,MIR6821,miRNA
MIR616,2.496359308743686,2.3203992877474713,1.0530438396396913,0.7958639290886828,0.17596002099621488,0.8303476597554444,0.4148296534392485,0.7687280927941949,False,MIR616,miRNA
LINC01250,7.066353001476831,7.274642701292918,0.7685771049671127,0.9956349701219143,-0.20828969981608658,-0.8339264674787624,0.41507340508490176,0.7689492928483256,False,LINC01250,lncRNA
LINC00955,0.11720840760298354,0.22528897552707963,0.3865067125639121,0.5181701281102683,-0.1080805679240961,-0.8332549905111256,0.4155339954579975,0.7692905640271377,False,LINC00955,lncRNA
MIR6721,6.65013345814881,6.563822063206657,0.5568370303212136,0.3853320991616129,0.08631139494215301,0.8277556917376564,0.4157576881296924,0.7692905640271377,False,MIR6721,miRNA
MIR5688,3.272249626866308,3.019296987927154,0.9726747470271668,1.208836190649233,0.2529526389391541,0.8317807666886207,0.41613523802241936,0.7692905640271377,False,MIR5688,miRNA
MIR5572,8.013638280282468,7.901233638320798,0.5618791421000938,0.5242899416817461,0.11240464196166933,0.8298606926982696,0.41615068300510183,0.7692905640271377,False,MIR5572,miRNA
FOXG1-AS1,6.544719792856935,6.31053463439333,0.45453773699119165,1.1474368114354965,0.234185158463605,0.8338661565655048,0.41619930249230375,0.7692905640271377,False,FOXG1-AS1,lncRNA
LINC02003,2.939557829019365,3.0486526165626566,0.9376079688192448,0.44282062635220965,-0.10909478754329172,-0.8223905922023479,0.41624920087466444,0.7692905640271377,False,LINC02003,lncRNA
SOD2-OT1,4.148528376871647,4.258529603338039,0.6858566936894365,0.49557185073714616,-0.11000122646639188,-0.8270373784448358,0.41641100444322676,0.7692905640271377,False,SOD2-OT1,lncRNA
MIR5007,0.05536026279903994,0.1339563375523511,0.2717202768136299,0.3783059523743919,-0.07859607475331115,-0.8318214883109326,0.41641703678913333,0.7692905640271377,False,MIR5007,miRNA
LINC01524,0.7032949115368226,0.9096422813608251,0.7821910190478706,0.9879972666203479,-0.2063473698240026,-0.8311315886371369,0.41653944209915594,0.7692905640271377,False,LINC01524,lncRNA
MIR548AS,3.2183341184798238,3.3428675639638232,0.8207289075687846,0.5546778173766151,-0.12453344548399947,-0.8257652926679985,0.416722179192921,0.7692905640271377,False,MIR548AS,miRNA
SLC9A3-AS1,8.164201535871012,8.368819157842442,0.7184530537189073,0.984772859840329,-0.20461762197142974,-0.8311640979783262,0.4167400697261202,0.7692905640271377,False,SLC9A3-AS1,lncRNA
TESC-AS1,0.15197173614049117,0.2511813555842115,0.41370851701985895,0.4720172962368652,-0.09920961944372034,-0.8300308188732218,0.4168319167913178,0.7692905640271377,False,TESC-AS1,lncRNA
LINC00656,0.19851522445887543,0.12117045640892826,0.5053367023561756,0.3454241031379652,0.07734476804994717,0.8254443325408264,0.41696961677440947,0.7692905640271377,False,LINC00656,lncRNA
SNORD114-4,4.365797114967163,4.181179196226858,0.750123370626188,0.8805282595164283,0.18461791874030453,0.82989446796121,0.4169997864857552,0.7692905640271377,False,SNORD114-4,snoRNA
SCARNA12,6.534617415585776,6.740582398343848,0.990804680134122,0.9679136014680484,-0.20596498275807207,-0.827980124459458,0.417386183157223,0.7697736826604871,False,SCARNA12,snoRNA
LINC01696,0.01092913776585942,0.06881399090954558,0.1316042460722469,0.2837273530403499,-0.05788485314368616,-0.8307660767827427,0.4177455445907581,0.7702066676588328,False,LINC01696,lncRNA
FAM85B,4.091888493249208,4.355025849586974,1.3871662518586267,1.2246290031323552,-0.2631373563377659,-0.8259860133517775,0.41804438364039176,0.7702112683682231,False,FAM85B,lncRNA
LINC01826,0.12575087973549431,0.06532598185229753,0.4032643499436613,0.26934592327420515,0.060424897883196785,0.8231162840123285,0.4181270397843787,0.7702112683682231,False,LINC01826,lncRNA
LINC00506,6.716139493417142,6.636183440408958,0.4923869806705163,0.36286473229001315,0.07995605300818376,0.8239225527040724,0.41825649125158304,0.7702112683682231,False,LINC00506,lncRNA
SAMSN1-AS1,0.5154332543923207,0.38068360090571396,0.7656062122777698,0.6207134600602894,0.13474965348660672,0.8245576941957803,0.41841870240692547,0.7702112683682231,False,SAMSN1-AS1,lncRNA
CYMP,1.4565393452685276,1.6858914605312525,1.0078367235140944,1.0911844425467938,-0.22935211526272492,-0.8262847743377606,0.4187205733724212,0.7702112683682231,False,CYMP,transcribed_unitary_pseudogene
ZNF436-AS1,7.2376063264637445,7.33213047685905,0.3120364799648025,0.4585563676776831,-0.09452415039530582,-0.8277416762131838,0.41878973992168567,0.7702112683682231,False,ZNF436-AS1,lncRNA
PMS2P9,7.108405393657372,7.204391290999657,0.4917699460511549,0.4492922095171093,-0.09598589734228469,-0.8248278474686761,0.41884431340563455,0.7702112683682231,False,PMS2P9,transcribed_unprocessed_pseudogene
SCARNA6,6.590012780659299,6.801685622707379,0.9343941359258917,1.0070726830528778,-0.21167284204808023,-0.8259408917918349,0.418894593078428,0.7702112683682231,False,SCARNA6,scaRNA
MIR610,0.015315596920331532,0.0927908277493378,0.1334317173765409,0.38258638389901406,-0.07747523082900627,-0.8290544151767044,0.4189349448806301,0.7702112683682231,False,MIR610,miRNA
