gene_id,mean_disease,mean_control,log2FC,pvalue,padj,gene_name,biotype
ENSG00000287177,2.808257194363989,3.2543686664407256,-0.4461114720767365,0.0013792404664159097,0.009408343277117887,,lncRNA
ENSG00000200949,1.22979737528308,1.7670281933396224,-0.5372308180565424,0.0013785704075386374,0.009408343277117887,SNORD115-32,snoRNA
ENSG00000265015,0.8865943958019298,1.4208735334585314,-0.5342791376566016,0.0013911600552301007,0.009480596483257041,,transcribed_processed_pseudogene
ENSG00000170629,5.140008625920517,5.552148349074625,-0.41213972315410796,0.0013986998907793424,0.00951382344756768,DPY19L2P2,transcribed_unprocessed_pseudogene
ENSG00000223959,4.726298404166364,5.219031229325578,-0.492732825159214,0.0013976494558751718,0.00951382344756768,AFG3L1P,transcribed_unitary_pseudogene
ENSG00000226688,5.504535929489705,5.87907852619027,-0.37454259670056445,0.0014024584738612234,0.009530312483650672,ENTPD1-AS1,lncRNA
ENSG00000269924,0.7728566095774707,1.093983104406236,-0.3211264948287653,0.0014052801183186414,0.009540409320372372,,lncRNA
ENSG00000224955,0.6945185158868363,1.1724958163543873,-0.47797730046755094,0.0014071201902581265,0.009543829438578861,KCTD10P1,processed_pseudogene
ENSG00000216809,1.1171345404887518,1.7152130507160723,-0.5980785102273205,0.0014122338343116603,0.009551301178649507,,processed_pseudogene
ENSG00000284966,1.1012271083248661,1.6645748157505191,-0.563347707425653,0.0014117915938982595,0.009551301178649507,,lncRNA
ENSG00000287719,2.2669443317048334,2.686383542518408,-0.4194392108135747,0.0014098198212719737,0.009551301178649507,,lncRNA
ENSG00000256101,2.0578282151209404,2.612939321934641,-0.5551111068137007,0.0014212394671613282,0.00960311473459433,,lncRNA
ENSG00000286619,3.90287231856936,5.034105699381358,-1.1312333808119983,0.0014238403994240034,0.009611595588550313,,lncRNA
ENSG00000271646,1.259126477235953,1.725089565564705,-0.465963088328752,0.0014342060308656368,0.00967242631958676,IRF2-DT,lncRNA
ENSG00000283050,4.080347760648061,4.546930663884058,-0.46658290323599694,0.0014452663251571796,0.009737822730445827,GTF2IP12,transcribed_unprocessed_pseudogene
ENSG00000268895,2.8445101044247236,3.265302699497642,-0.42079259507291855,0.0014684451491961958,0.0098846703633923,A1BG-AS1,lncRNA
ENSG00000286970,1.0881462806186435,1.611400569487069,-0.5232542888684255,0.0014871762990547044,0.009949966113608317,,lncRNA
ENSG00000251209,3.8872689812961925,4.51411106098881,-0.6268420796926177,0.0014833173487898144,0.009949966113608317,LINC00923,lncRNA
ENSG00000275088,2.200183688071414,2.661187836223193,-0.4610041481517788,0.0014884482429515788,0.009949966113608317,,lncRNA
ENSG00000253554,2.1415523961436156,2.612550220752616,-0.4709978246090003,0.0014892906434398334,0.009949966113608317,LINC01414,lncRNA
ENSG00000230866,3.074294331784755,3.6552550275404783,-0.5809606957557234,0.0014871386722457025,0.009949966113608317,LINC02558,lncRNA
ENSG00000288525,1.7993430112486994,2.2113128508336826,-0.4119698395849831,0.001481004521520335,0.009949966113608317,,processed_pseudogene
ENSG00000243081,1.317522497228009,1.724855055657911,-0.4073325584299019,0.001485539257668922,0.009949966113608317,,lncRNA
ENSG00000272341,1.277738608805228,1.942121567635548,-0.6643829588303201,0.0014803374081913123,0.009949966113608317,,lncRNA
ENSG00000287258,4.22079747119273,4.828688444823253,-0.6078909736305231,0.0014916581399946338,0.009951559271434736,,lncRNA
ENSG00000285424,1.931535772835959,2.4209792954742677,-0.4894435226383087,0.001492315875063932,0.009951559271434736,,lncRNA
ENSG00000257815,3.0266724114763637,3.6936886115872216,-0.6670162001108579,0.0014944716590963303,0.009956638609389916,PRANCR,lncRNA
ENSG00000272056,0.8497781604767491,1.2284599224380208,-0.3786817619612717,0.0015098148804180145,0.010049485438905367,,lncRNA
ENSG00000278727,0.9695421557808549,1.3930196276170859,-0.42347747183623097,0.0015187979161761511,0.010099864727495411,,lncRNA
ENSG00000255267,0.7262933054921985,1.1219319946866984,-0.39563868919449985,0.0015209839410770254,0.010104992843881038,LINC02687,lncRNA
ENSG00000269984,1.5998198437936513,1.9914571919811621,-0.39163734818751084,0.001529878646396643,0.010154640606472885,,lncRNA
ENSG00000275409,0.7342797368761964,1.1449488220316373,-0.41066908515544087,0.0015382815108602177,0.010200934587338601,,lncRNA
ENSG00000256552,0.7029915912279808,1.194504180386454,-0.4915125891584732,0.0015468634516586643,0.010221241411492051,,transcribed_processed_pseudogene
ENSG00000270392,0.8456961845988371,1.5098516584429071,-0.66415547384407,0.0015470869454017322,0.010221241411492051,PFN1P2,transcribed_processed_pseudogene
ENSG00000254272,0.8663847115823069,1.2463270555946853,-0.37994234401237836,0.0015491026168035216,0.010221241411492051,BTF3P3,processed_pseudogene
ENSG00000245322,1.1019679726845544,1.4222582996850572,-0.32029032700050286,0.001549930614484163,0.010221241411492051,H2AZ1-DT,lncRNA
ENSG00000286145,0.83480595952208,1.184424126230542,-0.3496181667084619,0.0015462967169894704,0.010221241411492051,,lncRNA
ENSG00000285793,3.977775028065138,4.568351380533343,-0.5905763524682053,0.0015456450633843932,0.010221241411492051,ANAPC1P2,lncRNA
ENSG00000249249,0.8913378700710259,1.4863463498865916,-0.5950084798155657,0.001551829401641447,0.010224322496792632,TICAM2-AS1,lncRNA
ENSG00000225991,1.160885456009261,1.6408821328940952,-0.4799966768848343,0.001564317900140999,0.01027823161512759,RPL23AP34,processed_pseudogene
ENSG00000259362,0.7766316754929454,1.1977139986048602,-0.42108232311191474,0.001564329006670917,0.01027823161512759,,lncRNA
ENSG00000259924,2.23376903712691,2.8329476762481947,-0.5991786391212846,0.0015633052911145917,0.01027823161512759,,processed_pseudogene
ENSG00000227617,1.3099867435026396,1.999782928198974,-0.6897961846963345,0.001566206431164785,0.010281108760458542,CERS6-AS1,lncRNA
ENSG00000267452,3.205262284865477,3.809360303407089,-0.6040980185416123,0.0015717997424127272,0.010308350560433147,LINC02073,lncRNA
ENSG00000249684,2.278440910356062,2.891435605180224,-0.6129946948241622,0.0015761161767389176,0.010327175902999404,,lncRNA
ENSG00000239440,1.054402256517708,1.4303326483644274,-0.3759303918467194,0.0015819802408503225,0.010356097965309811,LINC02008,lncRNA
ENSG00000281131,1.3909903268791586,1.8281474833842055,-0.43715715650504694,0.0015838578093989586,0.01035889420762579,SCHLAP1,lncRNA
ENSG00000250539,1.498320454658753,1.9507792243897943,-0.4524587697310414,0.0015963012346491556,0.01043072590838451,KRT8P33,processed_pseudogene
ENSG00000255910,1.2464732704015298,1.779712966280363,-0.5332396958788332,0.0016001880349598707,0.01044656576387879,,lncRNA
ENSG00000272983,2.9763426172557246,3.631931290380713,-0.6555886731249885,0.001612256500545195,0.010515740572505738,,lncRNA
ENSG00000239523,2.62277472133173,3.023023948738529,-0.4002492274067988,0.0016210291572609226,0.010563312263829843,MYLK-AS1,lncRNA
ENSG00000287338,3.905221401225464,3.0093502151064624,0.8958711861190016,0.0016243753746474354,0.010575468482891507,,lncRNA
ENSG00000277128,2.1815143940002915,2.759320607605464,-0.5778062136051725,0.0016288772457304646,0.010595119571044607,,lncRNA
ENSG00000253138,1.5056318281827594,2.142369849992132,-0.6367380218093728,0.0016341649921780554,0.01061984201468214,LINC00967,lncRNA
ENSG00000231050,1.327540614425476,1.6812349795908932,-0.3536943651654172,0.0016363456853585312,0.010624346258936936,GNB1-DT,lncRNA
ENSG00000258811,1.237122840739769,0.8357107509133048,0.40141208982646415,0.0016430235973905472,0.010658015015952123,,lncRNA
ENSG00000276832,1.565860298243498,1.9577073510724854,-0.39184705282898746,0.0016479133081184205,0.0106800334360996,CDRT15P6,transcribed_unprocessed_pseudogene
ENSG00000261140,1.5162927105695776,1.9184684454004268,-0.40217573483084923,0.0016541891074293158,0.01069859987269523,,lncRNA
ENSG00000244040,2.0882528388183594,2.6807444961293325,-0.5924916573109731,0.001654950196209759,0.01069859987269523,IL12A-AS1,lncRNA
ENSG00000259291,4.728773995148315,5.409373075825927,-0.6805990806776121,0.001655272032949906,0.01069859987269523,ZNF710-AS1,lncRNA
ENSG00000227502,1.6026088648484667,2.0206982513731684,-0.41808938652470173,0.001660788611022701,0.010720288106043547,MROCKI,lncRNA
ENSG00000257680,2.434656737635457,3.0244351403937086,-0.5897784027582516,0.0016616296462321767,0.010720288106043547,,processed_pseudogene
ENSG00000237624,1.805318682648698,2.392018922927202,-0.586700240278504,0.0016771523652772125,0.01079119116469356,OXCT2P1,unprocessed_pseudogene
ENSG00000253320,3.215940226201158,3.8401962455644423,-0.6242560193632842,0.0016755315958409955,0.01079119116469356,MAILR,lncRNA
ENSG00000286021,4.762295842435305,5.477559161347273,-0.7152633189119681,0.0016765719880407204,0.01079119116469356,LINC02822,lncRNA
ENSG00000286423,1.0079455022036292,1.4649670596301694,-0.45702155742654016,0.0016803673032974586,0.01080214516665207,,lncRNA
ENSG00000272599,1.4519213738149357,1.8534589297430664,-0.4015375559281307,0.0016851909257566966,0.01081749310266232,,lncRNA
ENSG00000259818,3.1134854276230133,3.568764957293284,-0.45527952967027074,0.0016857840693451642,0.01081749310266232,CZIB-DT,lncRNA
ENSG00000235595,0.7457711503470538,1.2924842767339866,-0.5467131263869328,0.0016907257057712233,0.010839464084935435,GAPDHP23,processed_pseudogene
ENSG00000286045,2.2018184833025742,2.6769707722740215,-0.47515228897144723,0.0016953559385739503,0.01085940099847099,,lncRNA
ENSG00000287319,2.186749308206761,2.671061867632279,-0.484312559425518,0.0017148954884562695,0.010974716468238957,,lncRNA
ENSG00000243406,2.9919543948221916,3.678216162635258,-0.6862617678130665,0.0017189019227432656,0.010982910401226773,MRPS31P5,transcribed_unprocessed_pseudogene
ENSG00000185168,1.0744494062620948,0.7362238847496257,0.3382255215124691,0.001720789238164766,0.010982910401226773,LINC00482,lncRNA
ENSG00000284602,2.2370321289026553,2.635136785134874,-0.3981046562322188,0.0017205212476558707,0.010982910401226773,,lncRNA
ENSG00000268903,1.8324055922752849,2.637300435713915,-0.80489484343863,0.0017270076816875424,0.01101082744271707,,processed_pseudogene
ENSG00000278206,1.0191694719752842,1.4189020272259933,-0.39973255525070917,0.0017282466484578318,0.01101082744271707,,lncRNA
ENSG00000260296,0.9500157012279655,1.3856631227753426,-0.4356474215473771,0.0017346170201446576,0.011031731752335835,,lncRNA
ENSG00000236830,3.4334603192820112,3.9547669879156446,-0.5213066686336334,0.001733501047549435,0.011031731752335835,CBR3-AS1,lncRNA
ENSG00000158482,0.7380479102151762,1.0928991022696533,-0.354851192054477,0.0017367127713430186,0.011035233641398433,SNX29P1,unprocessed_pseudogene
ENSG00000231390,1.9888162771408822,2.5878393147595125,-0.5990230376186303,0.0017447519176210236,0.011076460618354978,SNX18P8,unprocessed_pseudogene
ENSG00000260389,0.6696632687155735,1.1270440748027006,-0.45738080608712717,0.0017717797113703249,0.011198874860235268,WBP11P1,transcribed_processed_pseudogene
ENSG00000264247,2.980605433917536,3.556014474397815,-0.5754090404802792,0.0017678449684224162,0.011198874860235268,ZNF407-AS1,lncRNA
ENSG00000241316,4.052031776506295,4.4744728889481635,-0.4224411124418683,0.0017665171513621125,0.011198874860235268,SUCLG2-DT,lncRNA
ENSG00000273247,3.981952186883478,4.47930437733265,-0.4973521904491722,0.0017713041101810045,0.011198874860235268,RAB33B-AS1,lncRNA
ENSG00000280007,3.0731872929487434,3.696471406614328,-0.6232841136655844,0.0017718746278445607,0.011198874860235268,,lncRNA
ENSG00000263740,6.759957721810169,6.292333830605014,0.4676238912051547,0.0017739319858458558,0.01120196484784359,RN7SL4P,misc_RNA
ENSG00000271857,0.6499256198460428,1.0240305747864973,-0.3741049549404545,0.0017771872794876131,0.01120271098861477,,lncRNA
ENSG00000258647,1.7103453719933743,1.1565082722469262,0.5538370997464481,0.0017765936586797704,0.01120271098861477,LINC00930,lncRNA
ENSG00000214174,3.1112853178024795,3.5566236921603975,-0.445338374357918,0.0017823710711830643,0.011225479885704976,AMZ2P1,transcribed_unprocessed_pseudogene
ENSG00000256973,0.9982800294605386,1.444908902392452,-0.44662887293191333,0.0017884462592390182,0.011253817782806229,,lncRNA
ENSG00000258603,2.7690676918797537,3.2617264925772096,-0.49265880069745593,0.0018032328126222907,0.011336873897665845,,lncRNA
ENSG00000271826,0.762431210518766,1.2168459366677877,-0.4544147261490218,0.001819413615373966,0.011428541812665668,PLS3-AS1,lncRNA
ENSG00000237757,1.2060856973224616,1.7070448659011705,-0.5009591685787089,0.001825055863347247,0.011453909469267168,EEF1A1P30,processed_pseudogene
ENSG00000286374,1.0227679310288338,1.3541488228798901,-0.33138089185105635,0.0018276253087516903,0.011459964842058447,,lncRNA
ENSG00000283235,0.9941077595458867,1.456935248794362,-0.4628274892484754,0.001845290345641848,0.011560582147872,,lncRNA
ENSG00000260464,2.682556256110276,3.1818231789140055,-0.4992669228037294,0.0018590145176635708,0.011636355552281527,,lncRNA
ENSG00000250462,4.106971415358671,4.454616725116391,-0.3476453097577199,0.0018756047944186172,0.011729920702047078,LRRC37BP1,transcribed_unprocessed_pseudogene
ENSG00000232528,3.1695790084984585,3.7223039847157797,-0.5527249762173212,0.0018789054139940475,0.011730019638763538,,transcribed_unitary_pseudogene
ENSG00000228463,4.189332091874727,4.987442580698272,-0.7981104888235455,0.0018783547180272198,0.011730019638763538,,transcribed_processed_pseudogene
ENSG00000273033,3.2922069511098697,3.701424001257795,-0.4092170501479253,0.001880700599765639,0.011730972649367854,LINC02035,lncRNA
ENSG00000225465,5.106920407458663,5.727817776260798,-0.6208973688021349,0.0018874929949239672,0.011757950942629805,RFPL1S,lncRNA
ENSG00000250327,1.1247245917374555,1.4456041146815122,-0.32087952294405664,0.0018895798030638122,0.011757950942629805,RPSAP70,processed_pseudogene
ENSG00000268798,1.4292348244802404,1.733330347728286,-0.30409552324804556,0.0018899646712600138,0.011757950942629805,,lncRNA
ENSG00000281383,0.7209919929585539,0.0560198564762315,0.6649721364823223,0.0018946800054229218,0.011777027501070939,,lncRNA
ENSG00000226995,0.6841152849439448,1.1486816855213628,-0.46456640057741805,0.0019006622372454984,0.011803938868180304,LINC00658,lncRNA
ENSG00000231272,0.7527249715512492,1.2907181952649067,-0.5379932237136575,0.0019035698590230687,0.011811725398038885,,lncRNA
ENSG00000153363,3.050524688470318,3.5130065565065087,-0.46248186803619085,0.0019076702207236895,0.01181663548691118,LINC00467,lncRNA
ENSG00000232450,0.8321187440767611,1.2839527123293861,-0.451833968252625,0.0019071940508494922,0.01181663548691118,,transcribed_processed_pseudogene
ENSG00000228782,2.9081117181501535,3.372765186635553,-0.46465346848539957,0.0019110294678410522,0.011827185839966026,,transcribed_unprocessed_pseudogene
ENSG00000242086,3.981219032557125,4.368356743376141,-0.3871377108190166,0.0019154395384257672,0.01184421574323535,MUC20-OT1,lncRNA
ENSG00000254343,1.3527620730738001,1.7131114811333035,-0.36034940805950333,0.0019209674762525886,0.011868122591173,,lncRNA
ENSG00000266489,0.9957625697480751,1.6666819583914125,-0.6709193886433374,0.0019272792641804593,0.011876297243120655,,lncRNA
ENSG00000224597,4.8300198578093765,5.300066153803439,-0.4700462959940621,0.0019251541576270625,0.011876297243120655,SVIL-AS1,transcribed_unprocessed_pseudogene
ENSG00000237670,0.8383196714091844,1.169728315072176,-0.3314086436629916,0.0019268643610421687,0.011876297243120655,LINC01866,lncRNA
ENSG00000236283,2.7110119528945327,3.123132536845935,-0.41212058395140216,0.0019324656555088637,0.01189799113072785,,lncRNA
ENSG00000229344,1.2537725728039,0.21965310484391395,1.034119467959986,0.0019369448331940653,0.011905043028117051,MTCO2P12,unprocessed_pseudogene
ENSG00000278175,2.935179413351337,3.5270159285867018,-0.5918365152353648,0.001936186062746037,0.011905043028117051,GLIDR,lncRNA
ENSG00000231645,0.5217327651663313,1.2416446143543471,-0.7199118491880159,0.0019392813252347985,0.011909154965457379,KRT17P6,transcribed_unprocessed_pseudogene
ENSG00000276997,1.746923159743851,2.2536480160494605,-0.5067248563056095,0.0019415248437846255,0.011912689376554807,,lncRNA
ENSG00000253553,2.3935313743960034,3.040806924430914,-0.6472755500349106,0.0019448880584678196,0.011923081985903148,,lncRNA
ENSG00000259103,1.9996836921825842,2.4637816654644706,-0.4640979732818864,0.0019473597848729263,0.011924647354451092,,lncRNA
ENSG00000258066,1.226701252032534,1.604699028851083,-0.37799777681854896,0.0019484827026945428,0.011924647354451092,,lncRNA
ENSG00000233665,1.8985635040157929,2.3116853079169273,-0.4131218039011344,0.0019528888411382006,0.011941380225521428,,lncRNA
ENSG00000224786,1.0315863578623394,1.584351057446085,-0.5527646995837456,0.001959569105041581,0.01197197822772196,CETN4P,transcribed_unitary_pseudogene
ENSG00000270061,1.7354957520628689,2.3706311127081325,-0.6351353606452637,0.0019660498200790855,0.012001305824790452,,lncRNA
ENSG00000262267,1.434963261764377,1.9356122506586886,-0.5006489888943115,0.001969870674729979,0.012014360682255771,,lncRNA
ENSG00000250945,1.8970517557121247,2.4533506027309797,-0.556298847018855,0.001975825443557566,0.012040397028914794,,lncRNA
ENSG00000260252,0.7725996609856266,1.1183626761307277,-0.3457630151451011,0.0019776849986923306,0.012041454612668904,,lncRNA
ENSG00000248596,1.197713981813776,1.5888000917904457,-0.3910861099766696,0.0019887058008625225,0.01209824261478717,,lncRNA
ENSG00000225564,2.240471179920094,2.7327886772124086,-0.4923174972923148,0.0019946581194816293,0.012124126203691741,LINC01492,lncRNA
ENSG00000164393,0.4621963726991672,1.0885020833037478,-0.6263057106045806,0.0020102342913290716,0.012198040194283968,ADGRF2,transcribed_unitary_pseudogene
ENSG00000270154,2.651582762986425,3.312482991197848,-0.6609002282114229,0.002009475108463832,0.012198040194283968,,lncRNA
ENSG00000250959,2.168458678318798,2.768621914393061,-0.600163236074263,0.0020178054983170934,0.01223358817400737,GLUD1P3,transcribed_unprocessed_pseudogene
ENSG00000257180,2.3302360717622994,2.934744247343973,-0.6045081755816737,0.002021442973591858,0.012245246579637872,,lncRNA
ENSG00000265702,1.2996737622999122,1.7886648812570989,-0.4889911189571867,0.0020237824917923586,0.012245979351437557,,lncRNA
ENSG00000249850,2.5902590292845518,2.9255347282011073,-0.3352756989165555,0.002024993225153704,0.012245979351437557,KRT18P31,processed_pseudogene
ENSG00000271395,1.9832276401293347,2.4007219212611717,-0.41749428113183695,0.0020309910704836565,0.01226696096179183,LINC02336,lncRNA
ENSG00000283633,1.8028211618267,2.2775829937000323,-0.4747618318733322,0.0020318979022402317,0.01226696096179183,,lncRNA
ENSG00000274471,2.849097270459134,3.5387743368513327,-0.6896770663921985,0.002049311974893442,0.012361643686392703,,transcribed_unprocessed_pseudogene
ENSG00000259511,1.3026228405936993,1.8450966286285961,-0.5424737880348969,0.0020511816535120353,0.012362480480491945,UBE2Q2P16,transcribed_unprocessed_pseudogene
ENSG00000251400,1.843633548450581,2.253276356733264,-0.40964280828268285,0.0020635631765848483,0.012390015065166352,ALDH7A1P1,processed_pseudogene
ENSG00000264956,1.5322733876103076,2.109855219675183,-0.5775818320648753,0.002060391885138957,0.012390015065166352,,lncRNA
ENSG00000261478,0.7731965522612907,1.116852781682343,-0.34365622942105234,0.002067863718694385,0.012390015065166352,,lncRNA
ENSG00000264720,0.7686183412806269,1.3647205119645034,-0.5961021706838765,0.0020678938613383213,0.012390015065166352,MIR3117,miRNA
ENSG00000236501,1.7845616340561419,2.2673826678362117,-0.4828210337800698,0.0020625500072823932,0.012390015065166352,,lncRNA
ENSG00000258670,1.8877793858087055,2.4090958502160733,-0.5213164644073678,0.0020579712418289375,0.012390015065166352,,lncRNA
ENSG00000259017,1.384881246072531,1.7876738520622777,-0.40279260598974664,0.0020665245760587148,0.012390015065166352,,lncRNA
ENSG00000286558,1.7718139731303977,2.600463500646487,-0.8286495275160892,0.002073325301108042,0.012412145264470776,,lncRNA
ENSG00000227232,2.0360818501425704,3.08470358913737,-1.0486217389947998,0.0020819535398495237,0.01245336028610159,WASH7P,unprocessed_pseudogene
ENSG00000243609,1.0194855451811766,1.3955722837678146,-0.376086738586638,0.002091179148965505,0.012497843200438917,RPS2P44,processed_pseudogene
ENSG00000247137,2.8535416902805446,3.342739296113964,-0.4891976058334193,0.0020928900122829663,0.012497843200438917,ANKRD42-DT,lncRNA
ENSG00000267632,3.18002906081821,3.6774527189979107,-0.4974236581797009,0.0020968373370364723,0.012510954269936914,,lncRNA
ENSG00000257114,0.8293317423487715,1.1702015337683975,-0.34086979141962603,0.002108172460661528,0.01256066745070058,LINC02450,lncRNA
ENSG00000213640,1.425287031171876,2.2165964106929823,-0.7913093795211064,0.002109770254214105,0.01256066745070058,EEF1DP4,processed_pseudogene
ENSG00000247796,3.263496701071112,3.6949549957809418,-0.43145829470983,0.002110445385163917,0.01256066745070058,MOCS2-DT,lncRNA
ENSG00000233922,3.1017891556638917,3.591057666815445,-0.4892685111515531,0.00211447106727225,0.012566117765700257,LINC01694,lncRNA
ENSG00000270441,1.9250046782193153,2.403761019429406,-0.4787563412100906,0.002114880083222026,0.012566117765700257,LAMB2P1,unprocessed_pseudogene
ENSG00000198416,1.544915926717028,2.2408785979476353,-0.6959626712306073,0.0021277472073530923,0.012611794801552029,ZNF658B,transcribed_unprocessed_pseudogene
ENSG00000250075,1.029968449607495,1.3784257883872992,-0.3484573387798042,0.0021278651268370474,0.012611794801552029,,lncRNA
ENSG00000276672,1.9742993801027102,2.4017234910061376,-0.42742411090342736,0.002124340467721586,0.012611794801552029,,lncRNA
ENSG00000241288,4.365047229713192,4.916244071985749,-0.5511968422725566,0.0021306429729939236,0.012617787821826371,LINC02614,lncRNA
ENSG00000253558,0.8724222866824035,1.2998063628799876,-0.4273840761975841,0.002133245758417779,0.01262273505105201,,transcribed_processed_pseudogene
ENSG00000279457,3.8288705895525843,4.552540912361131,-0.7236703228085468,0.0021438313334685155,0.012654043651869716,WASH9P,unprocessed_pseudogene
ENSG00000254929,2.4207893425198503,3.4187063178715427,-0.9979169753516923,0.0021459512207733233,0.012654043651869716,,lncRNA
ENSG00000274510,0.9600938902186444,1.399235304706988,-0.43914141448834365,0.0021457946952392337,0.012654043651869716,Metazoa_SRP,misc_RNA
ENSG00000278467,1.4783855694197594,2.0180863543993954,-0.539700784979636,0.002147395814346975,0.012654043651869716,,lncRNA
ENSG00000254254,4.553438500817596,5.171228450869282,-0.6177899500516855,0.0021421366422893495,0.012654043651869716,PENK-AS1,lncRNA
ENSG00000268401,2.8164754620270136,3.3886135425038164,-0.5721380804768028,0.0021498014332794746,0.012657775627767523,,lncRNA
ENSG00000254166,2.2597028220153734,2.7168476029699344,-0.457144780954561,0.002158047175523148,0.012695859083679014,CASC19,lncRNA
ENSG00000242808,6.463994758329088,7.014824119350524,-0.5508293610214361,0.0021620629907348476,0.012698564045911416,SOX2-OT,lncRNA
ENSG00000256085,1.263735407345272,1.7971419006582883,-0.5334064933130163,0.0021610759742931585,0.012698564045911416,,lncRNA
ENSG00000248610,1.232692241131772,1.6857604759359877,-0.45306823480421565,0.0021646111022215475,0.012703083395288655,HSPA8P4,processed_pseudogene
ENSG00000233579,2.9159875395997075,3.5848250857644084,-0.6688375461647009,0.0021706977915503245,0.012728344521553709,KRT8P15,processed_pseudogene
ENSG00000259295,4.8659447595801835,5.453820095251064,-0.5878753356708808,0.0021769199766932257,0.012754358058689923,CSPG4P12,transcribed_unprocessed_pseudogene
ENSG00000267498,2.0245953875925564,2.4120730597669584,-0.387477672174402,0.0021867781521542895,0.012780662489923026,UQCRFS1-DT,lncRNA
ENSG00000265366,0.760667499569939,1.298749696931015,-0.5380821973610761,0.002183906295456506,0.012780662489923026,GLUD1P2,transcribed_unprocessed_pseudogene
ENSG00000255471,1.6856783865601273,2.168665357147943,-0.4829869705878158,0.0021865479594282977,0.012780662489923026,PRSS23-AS1,lncRNA
ENSG00000285632,2.154804785232202,2.638237907002394,-0.48343312177019193,0.002188781846339971,0.012781913284186487,,lncRNA
ENSG00000253103,4.3692497689324945,5.0912621935874665,-0.722012424654972,0.0021920594869504484,0.01279059547042492,LINC01609,lncRNA
ENSG00000277954,1.7585554988725205,2.470902434439,-0.7123469355664795,0.0021998930690221297,0.012825825550168205,,lncRNA
ENSG00000248473,1.4325182208005762,2.0059098987397723,-0.5733916779391961,0.0022099522560337093,0.012873963305540581,LINC01962,lncRNA
ENSG00000286502,0.8066948262465291,1.3860595966244094,-0.5793647703778803,0.002225556546378016,0.012954298984703985,,lncRNA
ENSG00000248738,1.6750585594959404,2.42572957275226,-0.7506710132563195,0.002230834011454297,0.012974443411894616,,lncRNA
ENSG00000232987,0.44816005163960254,1.0001351843505386,-0.5519751327109361,0.002234237051359278,0.012983662344026007,LINC01219,lncRNA
ENSG00000245532,11.314357367679952,10.48477562832075,0.8295817393592024,0.00223725443422107,0.012990626966834862,NEAT1,lncRNA
ENSG00000273203,2.672689052488305,3.107048798573531,-0.4343597460852262,0.002264297874909671,0.013136974348176175,,lncRNA
ENSG00000258754,2.6709202451514025,3.238114570730553,-0.5671943255791505,0.0022699862641171187,0.013159287255133491,LINC01579,lncRNA
ENSG00000180385,1.9644556938982465,2.4154072900246035,-0.45095159612635705,0.002273518399580121,0.013169074136091828,EMC3-AS1,transcribed_unprocessed_pseudogene
ENSG00000270069,1.7599259939395857,2.3170091590678066,-0.5570831651282209,0.0022814731633094,0.013204441922492491,MIR222HG,lncRNA
ENSG00000253877,5.663059783178551,6.167463952458036,-0.5044041692794847,0.002283328000645568,0.013204476583490402,LINC01608,lncRNA
ENSG00000267890,0.8431122207629752,1.347017193383274,-0.5039049726202988,0.002296797863819089,0.013271626491420656,,lncRNA
ENSG00000261351,0.976217404811886,1.4004216579516613,-0.4242042531397753,0.002301538283682847,0.013279315537272308,,lncRNA
ENSG00000242768,2.045865976335779,2.747659112534784,-0.7017931361990049,0.0023018471905829063,0.013279315537272308,RPL31P25,processed_pseudogene
ENSG00000287630,0.8354905645071986,1.1226522005423487,-0.2871616360351501,0.002307049017057139,0.01329130697026302,,lncRNA
ENSG00000174353,4.989753030810578,5.39779733268243,-0.40804430187185137,0.0023076478077745932,0.01329130697026302,STAG3L3,transcribed_unprocessed_pseudogene
ENSG00000232104,1.6165774491999159,2.222800034580144,-0.6062225853802281,0.0023125049301686573,0.013308549727046374,RFX3-DT,lncRNA
ENSG00000276690,1.679686201549411,2.6608986351864976,-0.9812124336370867,0.002317066951513791,0.013324067767883653,,misc_RNA
ENSG00000250320,3.3231431217899434,3.9075242533926833,-0.5843811316027399,0.00233891547192866,0.013438885197517689,EDIL3-DT,lncRNA
ENSG00000267361,1.190633113303794,1.7394911272784668,-0.5488580139746728,0.002344350141709972,0.013459283530621077,SEC24AP1,processed_pseudogene
ENSG00000267586,1.853894109348026,2.29716951461471,-0.4432754052666843,0.0023587516654268725,0.013520228245970083,LINC00907,lncRNA
ENSG00000269609,3.7935177037295227,4.213584272158044,-0.42006656842852097,0.00235711911104608,0.013520228245970083,C10orf95-AS1,lncRNA
ENSG00000277930,0.8938536389195983,1.3284582560673923,-0.43460461714779397,0.0023769334373715534,0.01361351933416811,,lncRNA
ENSG00000230658,2.3573733807665493,2.813295328583518,-0.4559219478169685,0.002385662608679562,0.013643750854606201,KLHL7-DT,lncRNA
ENSG00000287811,2.1575700521018693,2.6948428601486434,-0.5372728080467741,0.0023860325983482422,0.013643750854606201,,lncRNA
ENSG00000199352,0.6167431940319453,0.4119976903511408,0.20474550368080452,0.0024446668450006648,0.013657619827441294,RNA5S1,rRNA
ENSG00000201588,0.6167431940319453,0.4119976903511408,0.20474550368080452,0.0024446668450006648,0.013657619827441294,RNA5S2,rRNA
ENSG00000201925,0.6167431940319453,0.4119976903511408,0.20474550368080452,0.0024446668450006648,0.013657619827441294,RNA5S15,rRNA
ENSG00000225889,1.386283729541459,1.7687814088024558,-0.38249767926099687,0.0024429305468476326,0.013657619827441294,,lncRNA
